InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,7,-1.0,5022,2083,6219,0.415,0.414,105,-1,20,0
0,0.05,6,-1.0,5022,2460,7115,0.49,0.465,105,-1,20,0
0,0.05,5,-1.0,5022,3398,7876,0.676,0.41,105,-1,20,0
0,0.05,9,-1.0,3792,1267,3774,0.334,0.334,80,-1,20,0
0,0.05,8,-1.0,3792,1443,4312,0.38,0.381,80,-1,20,0
0,0.05,7,-1.0,3792,1646,4917,0.434,0.434,80,-1,20,0
0,0.05,6,-1.0,3792,1885,5518,0.497,0.479,80,-1,20,0
0,0.05,5,-1.0,3792,2628,6231,0.693,0.437,80,-1,20,0
0,0.05,9,-1.0,2517,842,2500,0.334,0.335,55,-1,20,0
0,0.05,8,-1.0,2517,959,2853,0.381,0.38,55,-1,20,0
0,0.05,7,-1.0,2517,1088,3247,0.432,0.432,55,-1,20,0
0,0.05,6,-1.0,2517,1263,3677,0.502,0.48,55,-1,20,0
0,0.05,5,-1.0,2517,1680,3974,0.667,0.411,55,-1,20,0
0,0.05,9,-1.0,1493,461,1372,0.309,0.309,30,-1,20,0
0,0.05,8,-1.0,1493,525,1566,0.351,0.352,30,-1,20,0
0,0.05,7,-1.0,1493,597,1773,0.4,0.395,30,-1,20,0
0,0.05,6,-1.0,1493,709,2045,0.475,0.444,30,-1,20,0
0,0.05,5,-1.0,1493,981,2235,0.657,0.377,30,-1,20,0
0,0.05,9,-1.0,4898,1668,4964,0.34,0.341,105,-1,16,0
0,0.05,8,-1.0,4898,1902,5668,0.388,0.388,105,-1,16,0
0,0.05,7,-1.0,4898,2177,6463,0.444,0.443,105,-1,16,0
0,0.05,6,-1.0,4898,2610,7389,0.533,0.488,105,-1,16,0
0,0.05,5,-1.0,4898,3716,8110,0.759,0.399,105,-1,16,0
0,0.05,9,-1.0,3762,1226,3641,0.326,0.326,80,-1,16,0
0,0.05,8,-1.0,3762,1423,4241,0.378,0.377,80,-1,16,0
0,0.05,7,-1.0,3762,1630,4825,0.433,0.428,80,-1,16,0
0,0.05,6,-1.0,3762,1971,5568,0.524,0.475,80,-1,16,0
0,0.05,5,-1.0,3762,2857,6172,0.759,0.383,80,-1,16,0
0,0.05,9,-1.0,2662,838,2487,0.315,0.315,55,-1,16,0
0,0.05,8,-1.0,2662,957,2850,0.359,0.36,55,-1,16,0
0,0.05,7,-1.0,2662,1093,3233,0.41,0.407,55,-1,16,0
0,0.05,6,-1.0,2662,1298,3662,0.487,0.44,55,-1,16,0
0,0.05,5,-1.0,2662,1886,4045,0.708,0.353,55,-1,16,0
0,0.05,9,-1.0,1391,433,1282,0.311,0.312,30,-1,16,0
0,0.05,8,-1.0,1391,495,1474,0.356,0.356,30,-1,16,0
0,0.05,7,-1.0,1391,582,1729,0.418,0.417,30,-1,16,0
0,0.05,6,-1.0,1391,686,1953,0.493,0.454,30,-1,16,0
0,0.05,5,-1.0,1391,986,2190,0.708,0.386,30,-1,16,0
0,0.05,9,-1.0,5059,1646,4848,0.325,0.325,105,-1,12,0
0,0.05,8,-1.0,5059,1888,5570,0.373,0.373,105,-1,12,0
0,0.05,7,-1.0,5059,2196,6406,0.434,0.428,105,-1,12,0
0,0.05,6,-1.0,5059,2700,7383,0.534,0.471,105,-1,12,0
0,0.05,5,-1.0,5059,4093,8180,0.809,0.343,105,-1,12,0
0,0.05,9,-1.0,3880,1220,3585,0.314,0.315,80,-1,12,0
0,0.05,8,-1.0,3880,1385,4088,0.357,0.357,80,-1,12,0
0,0.05,7,-1.0,3880,1604,4707,0.413,0.408,80,-1,12,0
0,0.05,6,-1.0,3880,2005,5390,0.517,0.436,80,-1,12,0
0,0.05,5,-1.0,3880,3153,6120,0.812,0.306,80,-1,12,0
0,0.05,9,-1.0,2685,846,2483,0.315,0.315,55,-1,12,0
0,0.05,8,-1.0,2685,974,2878,0.363,0.363,55,-1,12,0
0,0.05,7,-1.0,2685,1134,3334,0.422,0.418,55,-1,12,0
0,0.05,6,-1.0,2685,1410,3870,0.525,0.456,55,-1,12,0
0,0.05,5,-1.0,2685,2146,4253,0.799,0.326,55,-1,12,0
0,0.05,9,-1.0,1416,506,1475,0.357,0.358,30,-1,12,0
0,0.05,8,-1.0,1416,568,1669,0.401,0.4,30,-1,12,0
0,0.05,7,-1.0,1416,643,1885,0.454,0.452,30,-1,12,0
0,0.05,6,-1.0,1416,765,2118,0.54,0.482,30,-1,12,0
0,0.05,5,-1.0,1416,1182,2267,0.834,0.309,30,-1,12,0
0,0.05,9,-1.0,4954,1727,4991,0.349,0.349,105,-1,8,0
0,0.05,8,-1.0,4954,1956,5667,0.395,0.395,105,-1,8,0
0,0.05,7,-1.0,4954,2309,6596,0.466,0.458,105,-1,8,0
0,0.05,6,-1.0,4954,3000,7788,0.605,0.497,105,-1,8,0
0,0.05,5,-1.0,4954,4990,8480,1.007,0.242,105,-1,8,0
0,0.05,9,-1.0,3726,1270,3682,0.341,0.341,80,-1,8,0
0,0.05,8,-1.0,3726,1454,4224,0.39,0.389,80,-1,8,0
0,0.05,7,-1.0,3726,1696,4875,0.455,0.445,80,-1,8,0
0,0.05,6,-1.0,3726,2135,5611,0.573,0.473,80,-1,8,0
0,0.05,5,-1.0,3726,3717,6239,0.997,0.233,80,-1,8,0
0,0.05,9,-1.0,2591,888,2552,0.343,0.343,55,-1,8,0
0,0.05,8,-1.0,2591,984,2846,0.38,0.378,55,-1,8,0
0,0.05,7,-1.0,2591,1156,3339,0.446,0.439,55,-1,8,0
0,0.05,6,-1.0,2591,1443,3775,0.557,0.452,55,-1,8,0
0,0.05,5,-1.0,2591,2577,4158,0.994,0.187,55,-1,8,0
0,0.05,9,-1.0,1386,456,1305,0.329,0.329,30,-1,8,0
0,0.05,8,-1.0,1386,520,1494,0.375,0.373,30,-1,8,0
0,0.05,7,-1.0,1386,627,1783,0.452,0.441,30,-1,8,0
0,0.05,6,-1.0,1386,783,2017,0.565,0.453,30,-1,8,0
0,0.05,5,-1.0,1386,1407,2252,1.014,0.19,30,-1,8,0
0,0.05,9,-1.0,5079,1864,5079,0.367,0.367,105,-1,4,0
0,0.05,8,-1.0,5079,2227,6066,0.438,0.436,105,-1,4,0
0,0.05,7,-1.0,5079,2599,6971,0.512,0.495,105,-1,4,0
0,0.05,6,-1.0,5079,3363,8081,0.662,0.506,105,-1,4,0
0,0.05,5,-1.0,5079,6759,8658,1.331,-0.019,105,-1,4,0
0,0.05,9,-1.0,3764,1320,3597,0.351,0.351,80,-1,4,0
0,0.05,8,-1.0,3764,1537,4211,0.408,0.408,80,-1,4,0
0,0.05,7,-1.0,3764,1795,4884,0.477,0.461,80,-1,4,0
0,0.05,6,-1.0,3764,2395,5729,0.636,0.469,80,-1,4,0
0,0.05,5,-1.0,3764,5298,6230,1.407,-0.123,80,-1,4,0
0,0.05,9,-1.0,2501,917,2469,0.367,0.367,55,-1,4,0
0,0.05,8,-1.0,2501,1035,2816,0.414,0.413,55,-1,4,0
0,0.05,7,-1.0,2501,1220,3296,0.488,0.47,55,-1,4,0
0,0.05,6,-1.0,2501,1578,3663,0.631,0.44,55,-1,4,0
0,0.05,5,-1.0,2501,3912,3987,1.564,-0.309,55,-1,4,0
0,0.05,9,-1.0,1350,499,1343,0.369,0.37,30,-1,4,0
0,0.05,8,-1.0,1350,568,1519,0.42,0.421,30,-1,4,0
0,0.05,7,-1.0,1350,648,1749,0.48,0.458,30,-1,4,0
0,0.05,6,-1.0,1350,853,2007,0.631,0.452,30,-1,4,0
0,0.05,5,-1.0,1350,2208,2160,1.634,-0.386,30,-1,4,0
0,0.05,9,-1.0,4961,2903,6274,0.585,0.476,105,-1,0,0
0,0.05,8,-1.0,4961,3225,7196,0.65,0.542,105,-1,0,0
0,0.05,7,-1.0,4961,3806,8116,0.767,0.567,105,-1,0,0
0,0.05,6,-1.0,4961,6392,8943,1.288,0.17,105,-1,0,0
0,0.05,5,-1.0,4961,19585,9126,3.947,-2.34,105,-1,0,0
0,0.05,9,-1.0,3745,2035,4162,0.543,0.416,80,-1,0,0
0,0.05,8,-1.0,3745,2280,4806,0.609,0.466,80,-1,0,0
0,0.05,7,-1.0,3745,2723,5494,0.727,0.476,80,-1,0,0
0,0.05,6,-1.0,3745,4925,6129,1.315,0.052,80,-1,0,0
0,0.05,5,-1.0,3745,16109,6270,4.3,-2.762,80,-1,0,0
0,0.05,9,-1.0,2621,1205,2319,0.46,0.364,55,-1,0,0
0,0.05,8,-1.0,2621,1373,2759,0.524,0.403,55,-1,0,0
0,0.05,7,-1.0,2621,1715,3221,0.654,0.397,55,-1,0,0
0,0.05,6,-1.0,2621,3630,3672,1.384,-0.159,55,-1,0,0
0,0.05,5,-1.0,2621,12257,3881,4.675,-3.195,55,-1,0,0
0,0.05,9,-1.0,1485,549,1028,0.369,0.324,30,-1,0,0
0,0.05,8,-1.0,1485,622,1152,0.419,0.358,30,-1,0,0
0,0.05,7,-1.0,1485,792,1304,0.533,0.347,30,-1,0,0
0,0.05,6,-1.0,1485,2143,1533,1.442,-0.377,30,-1,0,0
0,0.05,5,-1.0,1485,9215,1645,6.201,-4.917,30,-1,0,0
0,0.05,9,-1.0,4939,1609,4828,0.326,0.326,105,-1,28,0
0,0.05,8,-1.0,4939,1836,5508,0.372,0.372,105,-1,28,0
0,0.05,7,-1.0,4939,2081,6238,0.421,0.421,105,-1,28,0
0,0.05,6,-1.0,4939,2365,7064,0.479,0.474,105,-1,28,0
0,0.05,5,-1.0,4939,2824,7859,0.572,0.488,105,-1,28,0
0,0.05,9,-1.0,3765,1254,3762,0.333,0.333,80,-1,28,0
0,0.05,8,-1.0,3765,1418,4254,0.377,0.377,80,-1,28,0
0,0.05,7,-1.0,3765,1582,4746,0.42,0.42,80,-1,28,0
0,0.05,6,-1.0,3765,1801,5367,0.478,0.471,80,-1,28,0
0,0.05,5,-1.0,3765,2155,5924,0.572,0.478,80,-1,28,0
0,0.05,9,-1.0,2583,816,2449,0.316,0.316,55,-1,28,0
0,0.05,8,-1.0,2583,931,2796,0.36,0.361,55,-1,28,0
0,0.05,7,-1.0,2583,1050,3150,0.406,0.407,55,-1,28,0
0,0.05,6,-1.0,2583,1208,3607,0.467,0.464,55,-1,28,0
0,0.05,5,-1.0,2583,1413,3940,0.547,0.473,55,-1,28,0
0,0.05,9,-1.0,1435,442,1327,0.308,0.308,30,-1,28,0
0,0.05,8,-1.0,1435,492,1477,0.343,0.343,30,-1,28,0
0,0.05,7,-1.0,1435,563,1689,0.392,0.393,30,-1,28,0
0,0.05,6,-1.0,1435,659,1963,0.459,0.453,30,-1,28,0
0,0.05,5,-1.0,1435,774,2141,0.539,0.458,30,-1,28,0
0,0.05,9,-1.0,4997,1670,5000,0.334,0.334,105,-1,24,0
0,0.05,8,-1.0,4997,1906,5717,0.381,0.382,105,-1,24,0
0,0.05,7,-1.0,4997,2175,6508,0.435,0.435,105,-1,24,0
0,0.05,6,-1.0,4997,2444,7233,0.489,0.481,105,-1,24,0
0,0.05,5,-1.0,4997,3119,8004,0.624,0.462,105,-1,24,0
0,0.05,9,-1.0,3782,1233,3690,0.326,0.326,80,-1,24,0
0,0.05,8,-1.0,3782,1402,4203,0.371,0.371,80,-1,24,0
0,0.05,7,-1.0,3782,1586,4739,0.419,0.418,80,-1,24,0
0,0.05,6,-1.0,3782,1814,5358,0.48,0.47,80,-1,24,0
0,0.05,5,-1.0,3782,2298,5932,0.607,0.45,80,-1,24,0
0,0.05,9,-1.0,2660,841,2518,0.316,0.316,55,-1,24,0
0,0.05,8,-1.0,2660,955,2859,0.359,0.359,55,-1,24,0
0,0.05,7,-1.0,2660,1128,3373,0.424,0.424,55,-1,24,0
0,0.05,6,-1.0,2660,1260,3738,0.474,0.466,55,-1,24,0
0,0.05,5,-1.0,2660,1625,4137,0.611,0.439,55,-1,24,0
0,0.05,9,-1.0,1441,466,1394,0.323,0.324,30,-1,24,0
0,0.05,8,-1.0,1441,544,1631,0.377,0.378,30,-1,24,0
0,0.05,7,-1.0,1441,608,1821,0.422,0.421,30,-1,24,0
0,0.05,6,-1.0,1441,709,2102,0.492,0.483,30,-1,24,0
0,0.05,5,-1.0,1441,900,2313,0.624,0.458,30,-1,24,0
0,0.05,9,-1.0,4970,1557,4648,0.313,0.313,105,-1,20,0
0,0.05,8,-1.0,4970,1760,5260,0.354,0.354,105,-1,20,0
0,0.05,7,-1.0,4970,2034,6051,0.409,0.407,105,-1,20,0
0,0.05,6,-1.0,4970,2377,6907,0.478,0.458,105,-1,20,0
0,0.05,5,-1.0,4970,3316,7764,0.667,0.408,105,-1,20,0
0,0.05,9,-1.0,3889,1215,3612,0.312,0.313,80,-1,20,0
0,0.05,8,-1.0,3889,1394,4169,0.358,0.359,80,-1,20,0
0,0.05,7,-1.0,3889,1628,4859,0.419,0.416,80,-1,20,0
0,0.05,6,-1.0,3889,1926,5578,0.495,0.469,80,-1,20,0
0,0.05,5,-1.0,3889,2637,6225,0.678,0.422,80,-1,20,0
0,0.05,9,-1.0,2565,819,2450,0.319,0.32,55,-1,20,0
0,0.05,8,-1.0,2565,942,2820,0.367,0.367,55,-1,20,0
0,0.05,7,-1.0,2565,1086,3240,0.423,0.422,55,-1,20,0
0,0.05,6,-1.0,2565,1247,3630,0.486,0.463,55,-1,20,0
0,0.05,5,-1.0,2565,1669,3897,0.65,0.39,55,-1,20,0
0,0.05,9,-1.0,1382,463,1374,0.335,0.336,30,-1,20,0
0,0.05,8,-1.0,1382,522,1555,0.377,0.378,30,-1,20,0
0,0.05,7,-1.0,1382,580,1722,0.419,0.416,30,-1,20,0
0,0.05,6,-1.0,1382,675,1941,0.488,0.456,30,-1,20,0
0,0.05,5,-1.0,1382,918,2157,0.664,0.406,30,-1,20,0
0,0.05,9,-1.0,5040,1610,4785,0.319,0.32,105,-1,16,0
0,0.05,8,-1.0,5040,1861,5551,0.369,0.369,105,-1,16,0
0,0.05,7,-1.0,5040,2148,6349,0.426,0.422,105,-1,16,0
0,0.05,6,-1.0,5040,2553,7235,0.506,0.468,105,-1,16,0
0,0.05,5,-1.0,5040,3819,8132,0.758,0.383,105,-1,16,0
0,0.05,9,-1.0,3766,1251,3709,0.332,0.332,80,-1,16,0
0,0.05,8,-1.0,3766,1419,4227,0.377,0.377,80,-1,16,0
0,0.05,7,-1.0,3766,1625,4815,0.431,0.429,80,-1,16,0
0,0.05,6,-1.0,3766,1984,5586,0.527,0.475,80,-1,16,0
0,0.05,5,-1.0,3766,2854,6222,0.758,0.393,80,-1,16,0
0,0.05,9,-1.0,2578,875,2596,0.339,0.34,55,-1,16,0
0,0.05,8,-1.0,2578,1003,2977,0.389,0.389,55,-1,16,0
0,0.05,7,-1.0,2578,1133,3365,0.439,0.438,55,-1,16,0
0,0.05,6,-1.0,2578,1366,3877,0.53,0.484,55,-1,16,0
0,0.05,5,-1.0,2578,1977,4284,0.767,0.383,55,-1,16,0
0,0.05,9,-1.0,1370,467,1382,0.341,0.341,30,-1,16,0
0,0.05,8,-1.0,1370,542,1617,0.395,0.396,30,-1,16,0
0,0.05,7,-1.0,1370,598,1773,0.436,0.436,30,-1,16,0
0,0.05,6,-1.0,1370,708,2039,0.516,0.485,30,-1,16,0
0,0.05,5,-1.0,1370,1019,2230,0.743,0.384,30,-1,16,0
0,0.05,9,-1.0,5056,1628,4799,0.322,0.322,105,-1,12,0
0,0.05,8,-1.0,5056,1853,5476,0.366,0.366,105,-1,12,0
0,0.05,7,-1.0,5056,2171,6350,0.429,0.424,105,-1,12,0
0,0.05,6,-1.0,5056,2645,7225,0.523,0.458,105,-1,12,0
0,0.05,5,-1.0,5056,4137,8159,0.818,0.335,105,-1,12,0
0,0.05,9,-1.0,3830,1312,3872,0.342,0.343,80,-1,12,0
0,0.05,8,-1.0,3830,1478,4382,0.386,0.386,80,-1,12,0
0,0.05,7,-1.0,3830,1670,4914,0.436,0.43,80,-1,12,0
0,0.05,6,-1.0,3830,2031,5612,0.53,0.468,80,-1,12,0
0,0.05,5,-1.0,3830,3091,6309,0.807,0.367,80,-1,12,0
0,0.05,9,-1.0,2598,861,2521,0.331,0.332,55,-1,12,0
0,0.05,8,-1.0,2598,972,2862,0.374,0.374,55,-1,12,0
0,0.05,7,-1.0,2598,1134,3322,0.436,0.433,55,-1,12,0
0,0.05,6,-1.0,2598,1387,3788,0.534,0.46,55,-1,12,0
0,0.05,5,-1.0,2598,2188,4235,0.842,0.317,55,-1,12,0
0,0.05,9,-1.0,1388,485,1427,0.349,0.35,30,-1,12,0
0,0.05,8,-1.0,1388,558,1642,0.402,0.401,30,-1,12,0
0,0.05,7,-1.0,1388,640,1881,0.461,0.454,30,-1,12,0
0,0.05,6,-1.0,1388,747,2077,0.538,0.478,30,-1,12,0
0,0.05,5,-1.0,1388,1109,2320,0.798,0.376,30,-1,12,0
0,0.05,9,-1.0,4939,1658,4812,0.336,0.336,105,-1,8,0
0,0.05,8,-1.0,4939,1907,5545,0.386,0.386,105,-1,8,0
0,0.05,7,-1.0,4939,2241,6445,0.454,0.449,105,-1,8,0
0,0.05,6,-1.0,4939,2827,7502,0.572,0.493,105,-1,8,0
0,0.05,5,-1.0,4939,4798,8229,0.971,0.247,105,-1,8,0
0,0.05,9,-1.0,3735,1267,3673,0.339,0.339,80,-1,8,0
0,0.05,8,-1.0,3735,1464,4258,0.392,0.392,80,-1,8,0
0,0.05,7,-1.0,3735,1732,4932,0.464,0.449,80,-1,8,0
0,0.05,6,-1.0,3735,2134,5606,0.571,0.47,80,-1,8,0
0,0.05,5,-1.0,3735,3631,6213,0.972,0.251,80,-1,8,0
0,0.05,9,-1.0,2692,887,2538,0.329,0.33,55,-1,8,0
0,0.05,8,-1.0,2692,1010,2911,0.375,0.374,55,-1,8,0
0,0.05,7,-1.0,2692,1187,3388,0.441,0.43,55,-1,8,0
0,0.05,6,-1.0,2692,1466,3938,0.544,0.464,55,-1,8,0
0,0.05,5,-1.0,2692,2520,4360,0.936,0.249,55,-1,8,0
0,0.05,9,-1.0,1419,485,1398,0.342,0.342,30,-1,8,0
0,0.05,8,-1.0,1419,547,1588,0.385,0.386,30,-1,8,0
0,0.05,7,-1.0,1419,630,1819,0.444,0.43,30,-1,8,0
0,0.05,6,-1.0,1419,775,2064,0.546,0.453,30,-1,8,0
0,0.05,5,-1.0,1419,1328,2258,0.935,0.217,30,-1,8,0
0,0.05,9,-1.0,4909,1810,4976,0.369,0.369,105,-1,4,0
0,0.05,8,-1.0,4909,2112,5815,0.43,0.43,105,-1,4,0
0,0.05,7,-1.0,4909,2519,6814,0.513,0.5,105,-1,4,0
0,0.05,6,-1.0,4909,3250,7959,0.662,0.528,105,-1,4,0
0,0.05,5,-1.0,4909,6340,8480,1.291,0.041,105,-1,4,0
0,0.05,9,-1.0,3737,1362,3729,0.364,0.364,80,-1,4,0
0,0.05,8,-1.0,3737,1554,4284,0.416,0.414,80,-1,4,0
0,0.05,7,-1.0,3737,1830,4981,0.49,0.473,80,-1,4,0
0,0.05,6,-1.0,3737,2413,5773,0.646,0.48,80,-1,4,0
0,0.05,5,-1.0,3737,5027,6341,1.345,-0.044,80,-1,4,0
0,0.05,9,-1.0,2657,881,2399,0.331,0.332,55,-1,4,0
0,0.05,8,-1.0,2657,1021,2800,0.384,0.384,55,-1,4,0
0,0.05,7,-1.0,2657,1211,3294,0.456,0.442,55,-1,4,0
0,0.05,6,-1.0,2657,1650,3798,0.621,0.422,55,-1,4,0
0,0.05,5,-1.0,2657,3943,4283,1.483,-0.236,55,-1,4,0
0,0.05,9,-1.0,1428,512,1410,0.358,0.359,30,-1,4,0
0,0.05,8,-1.0,1428,564,1559,0.395,0.395,30,-1,4,0
0,0.05,7,-1.0,1428,656,1792,0.459,0.444,30,-1,4,0
0,0.05,6,-1.0,1428,900,2035,0.63,0.407,30,-1,4,0
0,0.05,5,-1.0,1428,2267,2206,1.586,-0.381,30,-1,4,0
0,0.05,9,-1.0,4932,2834,6126,0.574,0.454,105,-1,0,0
0,0.05,8,-1.0,4932,3203,7044,0.649,0.519,105,-1,0,0
0,0.05,7,-1.0,4932,3706,7823,0.751,0.539,105,-1,0,0
0,0.05,6,-1.0,4932,6190,8806,1.255,0.186,105,-1,0,0
0,0.05,5,-1.0,4932,18945,8993,3.84,-2.253,105,-1,0,0
0,0.05,9,-1.0,3761,1943,3993,0.516,0.395,80,-1,0,0
0,0.05,8,-1.0,3761,2199,4658,0.585,0.443,80,-1,0,0
0,0.05,7,-1.0,3761,2638,5383,0.701,0.469,80,-1,0,0
0,0.05,6,-1.0,3761,4845,6003,1.288,0.048,80,-1,0,0
0,0.05,5,-1.0,3761,15638,6163,4.157,-2.658,80,-1,0,0
0,0.05,9,-1.0,2564,1176,2267,0.458,0.347,55,-1,0,0
0,0.05,8,-1.0,2564,1327,2671,0.517,0.385,55,-1,0,0
0,0.05,7,-1.0,2564,1638,3195,0.639,0.412,55,-1,0,0
0,0.05,6,-1.0,2564,3401,3625,1.326,-0.105,55,-1,0,0
0,0.05,5,-1.0,2564,11827,3848,4.611,-3.131,55,-1,0,0
0,0.05,9,-1.0,1433,541,1000,0.377,0.324,30,-1,0,0
0,0.05,8,-1.0,1433,636,1170,0.444,0.374,30,-1,0,0
0,0.05,7,-1.0,1433,843,1374,0.588,0.373,30,-1,0,0
0,0.05,6,-1.0,1433,2140,1571,1.492,-0.363,30,-1,0,0
0,0.05,5,-1.0,1433,8628,1620,6.017,-4.7,30,-1,0,0
0,0.05,9,-1.0,5044,1603,4810,0.318,0.318,105,-1,28,0
0,0.05,8,-1.0,5044,1824,5475,0.362,0.362,105,-1,28,0
0,0.05,7,-1.0,5044,2048,6138,0.406,0.405,105,-1,28,0
0,0.05,6,-1.0,5044,2330,6940,0.462,0.455,105,-1,28,0
0,0.05,5,-1.0,5044,2789,7849,0.553,0.482,105,-1,28,0
0,0.05,9,-1.0,3731,1203,3609,0.322,0.323,80,-1,28,0
0,0.05,8,-1.0,3731,1378,4137,0.369,0.37,80,-1,28,0
0,0.05,7,-1.0,3731,1555,4665,0.417,0.417,80,-1,28,0
0,0.05,6,-1.0,3731,1789,5336,0.479,0.473,80,-1,28,0
0,0.05,5,-1.0,3731,2111,5889,0.566,0.484,80,-1,28,0
0,0.05,9,-1.0,2516,810,2433,0.322,0.322,55,-1,28,0
0,0.05,8,-1.0,2516,933,2799,0.371,0.371,55,-1,28,0
0,0.05,7,-1.0,2516,1058,3172,0.42,0.42,55,-1,28,0
0,0.05,6,-1.0,2516,1213,3624,0.482,0.478,55,-1,28,0
0,0.05,5,-1.0,2516,1453,4052,0.577,0.5,55,-1,28,0
0,0.05,9,-1.0,1427,438,1314,0.307,0.307,30,-1,28,0
0,0.05,8,-1.0,1427,509,1527,0.356,0.357,30,-1,28,0
0,0.05,7,-1.0,1427,620,1854,0.434,0.432,30,-1,28,0
0,0.05,6,-1.0,1427,702,2088,0.492,0.484,30,-1,28,0
0,0.05,5,-1.0,1427,814,2258,0.57,0.486,30,-1,28,0
0,0.05,9,-1.0,4909,1552,4651,0.316,0.316,105,-1,24,0
0,0.05,8,-1.0,4909,1784,5348,0.363,0.364,105,-1,24,0
0,0.05,7,-1.0,4909,2015,6029,0.41,0.41,105,-1,24,0
0,0.05,6,-1.0,4909,2315,6850,0.471,0.462,105,-1,24,0
0,0.05,5,-1.0,4909,2947,7694,0.6,0.458,105,-1,24,0
0,0.05,9,-1.0,3868,1266,3792,0.327,0.327,80,-1,24,0
0,0.05,8,-1.0,3868,1467,4395,0.379,0.379,80,-1,24,0
0,0.05,7,-1.0,3868,1660,4968,0.429,0.429,80,-1,24,0
0,0.05,6,-1.0,3868,1882,5574,0.486,0.477,80,-1,24,0
0,0.05,5,-1.0,3868,2387,6228,0.617,0.472,80,-1,24,0
0,0.05,9,-1.0,2623,840,2516,0.32,0.321,55,-1,24,0
0,0.05,8,-1.0,2623,978,2930,0.373,0.373,55,-1,24,0
0,0.05,7,-1.0,2623,1102,3300,0.42,0.42,55,-1,24,0
0,0.05,6,-1.0,2623,1271,3759,0.484,0.474,55,-1,24,0
0,0.05,5,-1.0,2623,1568,4186,0.598,0.474,55,-1,24,0
0,0.05,9,-1.0,1507,446,1335,0.296,0.296,30,-1,24,0
0,0.05,8,-1.0,1507,522,1564,0.346,0.347,30,-1,24,0
0,0.05,7,-1.0,1507,587,1753,0.389,0.387,30,-1,24,0
0,0.05,6,-1.0,1507,684,2021,0.454,0.442,30,-1,24,0
0,0.05,5,-1.0,1507,869,2293,0.576,0.448,30,-1,24,0
0,0.05,9,-1.0,4832,1594,4767,0.33,0.33,105,-1,20,0
0,0.05,8,-1.0,4832,1824,5464,0.377,0.378,105,-1,20,0
0,0.05,7,-1.0,4832,2075,6200,0.429,0.429,105,-1,20,0
0,0.05,6,-1.0,4832,2403,7047,0.497,0.481,105,-1,20,0
0,0.05,5,-1.0,4832,3217,7890,0.666,0.45,105,-1,20,0
0,0.05,9,-1.0,3889,1184,3538,0.304,0.305,80,-1,20,0
0,0.05,8,-1.0,3889,1355,4048,0.348,0.349,80,-1,20,0
0,0.05,7,-1.0,3889,1569,4684,0.403,0.403,80,-1,20,0
0,0.05,6,-1.0,3889,1852,5412,0.476,0.457,80,-1,20,0
0,0.05,5,-1.0,3889,2504,6145,0.644,0.439,80,-1,20,0
0,0.05,9,-1.0,2595,908,2713,0.35,0.35,55,-1,20,0
0,0.05,8,-1.0,2595,1038,3104,0.4,0.399,55,-1,20,0
0,0.05,7,-1.0,2595,1155,3447,0.445,0.443,55,-1,20,0
0,0.05,6,-1.0,2595,1299,3830,0.5,0.488,55,-1,20,0
0,0.05,5,-1.0,2595,1731,4233,0.667,0.443,55,-1,20,0
0,0.05,9,-1.0,1381,507,1514,0.367,0.368,30,-1,20,0
0,0.05,8,-1.0,1381,582,1744,0.421,0.422,30,-1,20,0
0,0.05,7,-1.0,1381,657,1969,0.475,0.476,30,-1,20,0
0,0.05,6,-1.0,1381,745,2205,0.539,0.528,30,-1,20,0
0,0.05,5,-1.0,1381,945,2366,0.684,0.484,30,-1,20,0
0,0.05,9,-1.0,5026,1615,4812,0.321,0.321,105,-1,16,0
0,0.05,8,-1.0,5026,1833,5472,0.365,0.365,105,-1,16,0
0,0.05,7,-1.0,5026,2096,6224,0.417,0.416,105,-1,16,0
0,0.05,6,-1.0,5026,2507,7189,0.499,0.469,105,-1,16,0
0,0.05,5,-1.0,5026,3567,8064,0.71,0.407,105,-1,16,0
0,0.05,9,-1.0,3789,1174,3502,0.31,0.31,80,-1,16,0
0,0.05,8,-1.0,3789,1375,4101,0.363,0.363,80,-1,16,0
0,0.05,7,-1.0,3789,1612,4798,0.425,0.424,80,-1,16,0
0,0.05,6,-1.0,3789,1893,5417,0.499,0.466,80,-1,16,0
0,0.05,5,-1.0,3789,2705,6059,0.714,0.394,80,-1,16,0
0,0.05,9,-1.0,2531,845,2510,0.334,0.334,55,-1,16,0
0,0.05,8,-1.0,2531,980,2919,0.387,0.387,55,-1,16,0
0,0.05,7,-1.0,2531,1108,3298,0.438,0.436,55,-1,16,0
0,0.05,6,-1.0,2531,1336,3790,0.528,0.48,55,-1,16,0
0,0.05,5,-1.0,2531,1820,4132,0.719,0.408,55,-1,16,0
0,0.05,9,-1.0,1364,423,1255,0.31,0.311,30,-1,16,0
0,0.05,8,-1.0,1364,489,1458,0.358,0.359,30,-1,16,0
0,0.05,7,-1.0,1364,562,1660,0.412,0.405,30,-1,16,0
0,0.05,6,-1.0,1364,664,1905,0.486,0.451,30,-1,16,0
0,0.05,5,-1.0,1364,954,2148,0.699,0.391,30,-1,16,0
