InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,7,-1.0,1282,529,1363,0.412,0.413,26,-1,8,0
0,0.05,6,-1.0,1282,592,1533,0.461,0.46,26,-1,8,0
0,0.05,5,-1.0,1282,722,1720,0.563,0.461,26,-1,8,0
0,0.05,9,-1.0,897,233,575,0.259,0.261,18,-1,8,0
0,0.05,8,-1.0,897,273,663,0.304,0.305,18,-1,8,0
0,0.05,7,-1.0,897,323,803,0.36,0.361,18,-1,8,0
0,0.05,6,-1.0,897,385,988,0.429,0.425,18,-1,8,0
0,0.05,5,-1.0,897,493,1150,0.549,0.43,18,-1,8,0
0,0.05,9,-1.0,459,161,406,0.35,0.352,10,-1,8,0
0,0.05,8,-1.0,459,177,441,0.385,0.387,10,-1,8,0
0,0.05,7,-1.0,459,204,502,0.443,0.446,10,-1,8,0
0,0.05,6,-1.0,459,234,572,0.509,0.498,10,-1,8,0
0,0.05,5,-1.0,459,287,641,0.624,0.493,10,-1,8,0
0,0.05,9,-1.0,1293,441,1067,0.341,0.342,26,-1,4,0
0,0.05,8,-1.0,1293,498,1221,0.385,0.386,26,-1,4,0
0,0.05,7,-1.0,1293,565,1380,0.437,0.437,26,-1,4,0
0,0.05,6,-1.0,1293,665,1597,0.514,0.485,26,-1,4,0
0,0.05,5,-1.0,1293,986,1821,0.762,0.377,26,-1,4,0
0,0.05,9,-1.0,861,258,556,0.299,0.3,18,-1,4,0
0,0.05,8,-1.0,861,305,702,0.354,0.355,18,-1,4,0
0,0.05,7,-1.0,861,352,855,0.408,0.41,18,-1,4,0
0,0.05,6,-1.0,861,422,1004,0.49,0.447,18,-1,4,0
0,0.05,5,-1.0,861,663,1126,0.769,0.325,18,-1,4,0
0,0.05,9,-1.0,481,175,352,0.363,0.365,10,-1,4,0
0,0.05,8,-1.0,481,196,407,0.407,0.409,10,-1,4,0
0,0.05,7,-1.0,481,219,468,0.454,0.456,10,-1,4,0
0,0.05,6,-1.0,481,254,552,0.527,0.475,10,-1,4,0
0,0.05,5,-1.0,481,393,628,0.815,0.286,10,-1,4,0
0,0.05,9,-1.0,1255,536,997,0.427,0.368,26,-1,0,0
0,0.05,8,-1.0,1255,618,1148,0.492,0.42,26,-1,0,0
0,0.05,7,-1.0,1255,702,1313,0.559,0.467,26,-1,0,0
0,0.05,6,-1.0,1255,867,1445,0.69,0.414,26,-1,0,0
0,0.05,5,-1.0,1255,2204,1692,1.755,-0.494,26,-1,0,0
0,0.05,9,-1.0,802,327,620,0.407,0.367,18,-1,0,0
0,0.05,8,-1.0,802,363,698,0.452,0.418,18,-1,0,0
0,0.05,7,-1.0,802,405,752,0.504,0.433,18,-1,0,0
0,0.05,6,-1.0,802,550,866,0.685,0.396,18,-1,0,0
0,0.05,5,-1.0,802,1452,966,1.808,-0.572,18,-1,0,0
0,0.05,9,-1.0,445,137,232,0.307,0.215,10,-1,0,0
0,0.05,8,-1.0,445,168,300,0.377,0.298,10,-1,0,0
0,0.05,7,-1.0,445,197,348,0.442,0.341,10,-1,0,0
0,0.05,6,-1.0,445,294,414,0.659,0.276,10,-1,0,0
0,0.05,5,-1.0,445,944,462,2.117,-1.004,10,-1,0,0
0,0.05,9,-1.0,1261,188,717,0.149,0.15,26,-1,44,0
0,0.05,8,-1.0,1261,241,896,0.191,0.192,26,-1,44,0
0,0.05,7,-1.0,1261,284,1053,0.225,0.226,26,-1,44,0
0,0.05,6,-1.0,1261,341,1257,0.27,0.269,26,-1,44,0
0,0.05,5,-1.0,1261,384,1381,0.304,0.292,26,-1,44,0
0,0.05,9,-1.0,883,153,555,0.173,0.174,18,-1,44,0
0,0.05,8,-1.0,883,180,646,0.204,0.205,18,-1,44,0
0,0.05,7,-1.0,883,198,722,0.224,0.225,18,-1,44,0
0,0.05,6,-1.0,883,254,896,0.287,0.284,18,-1,44,0
0,0.05,5,-1.0,883,283,992,0.32,0.314,18,-1,44,0
0,0.05,9,-1.0,452,87,322,0.192,0.194,10,-1,44,0
0,0.05,8,-1.0,452,99,360,0.219,0.221,10,-1,44,0
0,0.05,7,-1.0,452,112,409,0.247,0.249,10,-1,44,0
0,0.05,6,-1.0,452,135,477,0.298,0.3,10,-1,44,0
0,0.05,5,-1.0,452,139,504,0.307,0.305,10,-1,44,0
0,0.05,9,-1.0,1263,259,917,0.205,0.206,26,-1,40,0
0,0.05,8,-1.0,1263,329,1125,0.26,0.261,26,-1,40,0
0,0.05,7,-1.0,1263,380,1296,0.301,0.301,26,-1,40,0
0,0.05,6,-1.0,1263,439,1482,0.347,0.347,26,-1,40,0
0,0.05,5,-1.0,1263,502,1677,0.397,0.391,26,-1,40,0
0,0.05,9,-1.0,891,174,602,0.195,0.196,18,-1,40,0
0,0.05,8,-1.0,891,200,696,0.224,0.225,18,-1,40,0
0,0.05,7,-1.0,891,238,832,0.267,0.268,18,-1,40,0
0,0.05,6,-1.0,891,296,1006,0.332,0.327,18,-1,40,0
0,0.05,5,-1.0,891,339,1126,0.38,0.362,18,-1,40,0
0,0.05,9,-1.0,481,92,323,0.191,0.193,10,-1,40,0
0,0.05,8,-1.0,481,103,367,0.214,0.216,10,-1,40,0
0,0.05,7,-1.0,481,122,426,0.253,0.255,10,-1,40,0
0,0.05,6,-1.0,481,134,466,0.278,0.276,10,-1,40,0
0,0.05,5,-1.0,481,159,546,0.33,0.32,10,-1,40,0
0,0.05,9,-1.0,1277,255,851,0.2,0.2,26,-1,36,0
0,0.05,8,-1.0,1277,317,1041,0.248,0.249,26,-1,36,0
0,0.05,7,-1.0,1277,371,1215,0.29,0.291,26,-1,36,0
0,0.05,6,-1.0,1277,430,1398,0.336,0.337,26,-1,36,0
0,0.05,5,-1.0,1277,529,1653,0.414,0.394,26,-1,36,0
0,0.05,9,-1.0,768,167,551,0.217,0.218,18,-1,36,0
0,0.05,8,-1.0,768,189,635,0.246,0.247,18,-1,36,0
0,0.05,7,-1.0,768,220,735,0.286,0.285,18,-1,36,0
0,0.05,6,-1.0,768,273,883,0.355,0.351,18,-1,36,0
0,0.05,5,-1.0,768,308,987,0.401,0.385,18,-1,36,0
0,0.05,9,-1.0,469,94,305,0.2,0.202,10,-1,36,0
0,0.05,8,-1.0,469,119,388,0.253,0.255,10,-1,36,0
0,0.05,7,-1.0,469,147,479,0.313,0.315,10,-1,36,0
0,0.05,6,-1.0,469,174,565,0.37,0.372,10,-1,36,0
0,0.05,5,-1.0,469,189,596,0.402,0.377,10,-1,36,0
0,0.05,9,-1.0,1256,317,988,0.252,0.253,26,-1,32,0
0,0.05,8,-1.0,1256,359,1131,0.286,0.286,26,-1,32,0
0,0.05,7,-1.0,1256,428,1340,0.34,0.34,26,-1,32,0
0,0.05,6,-1.0,1256,520,1628,0.414,0.414,26,-1,32,0
0,0.05,5,-1.0,1256,598,1829,0.476,0.465,26,-1,32,0
0,0.05,9,-1.0,780,208,655,0.266,0.268,18,-1,32,0
0,0.05,8,-1.0,780,262,818,0.335,0.337,18,-1,32,0
0,0.05,7,-1.0,780,308,943,0.394,0.393,18,-1,32,0
0,0.05,6,-1.0,780,342,1060,0.438,0.439,18,-1,32,0
0,0.05,5,-1.0,780,396,1201,0.507,0.484,18,-1,32,0
0,0.05,9,-1.0,455,84,271,0.184,0.186,10,-1,32,0
0,0.05,8,-1.0,455,115,368,0.252,0.254,10,-1,32,0
0,0.05,7,-1.0,455,142,449,0.311,0.314,10,-1,32,0
0,0.05,6,-1.0,455,164,522,0.36,0.362,10,-1,32,0
0,0.05,5,-1.0,455,194,593,0.425,0.41,10,-1,32,0
0,0.05,9,-1.0,1289,314,945,0.243,0.244,26,-1,28,0
0,0.05,8,-1.0,1289,396,1194,0.307,0.308,26,-1,28,0
0,0.05,7,-1.0,1289,450,1356,0.349,0.35,26,-1,28,0
0,0.05,6,-1.0,1289,540,1625,0.419,0.419,26,-1,28,0
0,0.05,5,-1.0,1289,626,1841,0.485,0.466,26,-1,28,0
0,0.05,9,-1.0,875,211,634,0.241,0.242,18,-1,28,0
0,0.05,8,-1.0,875,246,738,0.281,0.282,18,-1,28,0
0,0.05,7,-1.0,875,283,852,0.323,0.324,18,-1,28,0
0,0.05,6,-1.0,875,345,1037,0.394,0.39,18,-1,28,0
0,0.05,5,-1.0,875,405,1176,0.462,0.433,18,-1,28,0
0,0.05,9,-1.0,461,127,385,0.275,0.277,10,-1,28,0
0,0.05,8,-1.0,461,153,464,0.331,0.333,10,-1,28,0
0,0.05,7,-1.0,461,175,528,0.379,0.381,10,-1,28,0
0,0.05,6,-1.0,461,199,596,0.431,0.429,10,-1,28,0
0,0.05,5,-1.0,461,244,710,0.528,0.5,10,-1,28,0
0,0.05,9,-1.0,1270,362,1061,0.285,0.286,26,-1,24,0
0,0.05,8,-1.0,1270,432,1260,0.34,0.341,26,-1,24,0
0,0.05,7,-1.0,1270,499,1466,0.393,0.393,26,-1,24,0
0,0.05,6,-1.0,1270,551,1597,0.434,0.43,26,-1,24,0
0,0.05,5,-1.0,1270,634,1786,0.499,0.466,26,-1,24,0
0,0.05,9,-1.0,822,247,697,0.3,0.301,18,-1,24,0
0,0.05,8,-1.0,822,273,798,0.332,0.333,18,-1,24,0
0,0.05,7,-1.0,822,305,881,0.371,0.372,18,-1,24,0
0,0.05,6,-1.0,822,347,1015,0.422,0.423,18,-1,24,0
0,0.05,5,-1.0,822,395,1125,0.48,0.447,18,-1,24,0
0,0.05,9,-1.0,455,120,340,0.263,0.265,10,-1,24,0
0,0.05,8,-1.0,455,143,420,0.314,0.316,10,-1,24,0
0,0.05,7,-1.0,455,167,484,0.366,0.368,10,-1,24,0
0,0.05,6,-1.0,455,192,565,0.421,0.423,10,-1,24,0
0,0.05,5,-1.0,455,223,639,0.489,0.476,10,-1,24,0
0,0.05,9,-1.0,1240,341,941,0.275,0.276,26,-1,20,0
0,0.05,8,-1.0,1240,388,1090,0.313,0.313,26,-1,20,0
0,0.05,7,-1.0,1240,456,1301,0.367,0.368,26,-1,20,0
0,0.05,6,-1.0,1240,549,1566,0.442,0.439,26,-1,20,0
0,0.05,5,-1.0,1240,628,1729,0.506,0.468,26,-1,20,0
0,0.05,9,-1.0,808,247,698,0.305,0.307,18,-1,20,0
0,0.05,8,-1.0,808,295,817,0.365,0.361,18,-1,20,0
0,0.05,7,-1.0,808,337,946,0.417,0.413,18,-1,20,0
0,0.05,6,-1.0,808,377,1057,0.466,0.459,18,-1,20,0
0,0.05,5,-1.0,808,437,1199,0.54,0.503,18,-1,20,0
0,0.05,9,-1.0,456,136,374,0.298,0.3,10,-1,20,0
0,0.05,8,-1.0,456,150,416,0.328,0.33,10,-1,20,0
0,0.05,7,-1.0,456,181,506,0.396,0.398,10,-1,20,0
0,0.05,6,-1.0,456,205,577,0.449,0.451,10,-1,20,0
0,0.05,5,-1.0,456,244,646,0.534,0.479,10,-1,20,0
0,0.05,9,-1.0,1302,397,1062,0.305,0.305,26,-1,16,0
0,0.05,8,-1.0,1302,467,1284,0.358,0.359,26,-1,16,0
0,0.05,7,-1.0,1302,537,1496,0.412,0.413,26,-1,16,0
0,0.05,6,-1.0,1302,614,1710,0.471,0.468,26,-1,16,0
0,0.05,5,-1.0,1302,709,1921,0.544,0.512,26,-1,16,0
0,0.05,9,-1.0,832,263,703,0.316,0.317,18,-1,16,0
0,0.05,8,-1.0,832,297,809,0.357,0.358,18,-1,16,0
0,0.05,7,-1.0,832,344,954,0.413,0.414,18,-1,16,0
0,0.05,6,-1.0,832,388,1077,0.466,0.467,18,-1,16,0
0,0.05,5,-1.0,832,459,1242,0.551,0.517,18,-1,16,0
0,0.05,9,-1.0,459,111,288,0.241,0.243,10,-1,16,0
0,0.05,8,-1.0,459,132,344,0.287,0.289,10,-1,16,0
0,0.05,7,-1.0,459,155,423,0.337,0.339,10,-1,16,0
0,0.05,6,-1.0,459,188,519,0.409,0.411,10,-1,16,0
0,0.05,5,-1.0,459,226,597,0.491,0.454,10,-1,16,0
0,0.05,9,-1.0,1302,412,1078,0.316,0.317,26,-1,12,0
0,0.05,8,-1.0,1302,457,1202,0.351,0.351,26,-1,12,0
0,0.05,7,-1.0,1302,521,1388,0.4,0.401,26,-1,12,0
0,0.05,6,-1.0,1302,606,1637,0.465,0.465,26,-1,12,0
0,0.05,5,-1.0,1302,715,1874,0.549,0.505,26,-1,12,0
0,0.05,9,-1.0,869,278,720,0.32,0.321,18,-1,12,0
0,0.05,8,-1.0,869,307,819,0.353,0.354,18,-1,12,0
0,0.05,7,-1.0,869,360,957,0.414,0.415,18,-1,12,0
0,0.05,6,-1.0,869,427,1148,0.491,0.484,18,-1,12,0
0,0.05,5,-1.0,869,508,1337,0.584,0.545,18,-1,12,0
0,0.05,9,-1.0,457,157,392,0.343,0.345,10,-1,12,0
0,0.05,8,-1.0,457,168,433,0.367,0.369,10,-1,12,0
0,0.05,7,-1.0,457,196,533,0.428,0.43,10,-1,12,0
0,0.05,6,-1.0,457,229,614,0.5,0.502,10,-1,12,0
0,0.05,5,-1.0,457,263,676,0.574,0.535,10,-1,12,0
0,0.05,9,-1.0,1202,388,953,0.323,0.323,26,-1,8,0
0,0.05,8,-1.0,1202,435,1098,0.362,0.362,26,-1,8,0
0,0.05,7,-1.0,1202,501,1309,0.416,0.417,26,-1,8,0
0,0.05,6,-1.0,1202,559,1453,0.465,0.461,26,-1,8,0
0,0.05,5,-1.0,1202,684,1652,0.569,0.485,26,-1,8,0
0,0.05,9,-1.0,884,265,657,0.299,0.301,18,-1,8,0
0,0.05,8,-1.0,884,309,761,0.349,0.35,18,-1,8,0
0,0.05,7,-1.0,884,358,878,0.405,0.403,18,-1,8,0
0,0.05,6,-1.0,884,406,1057,0.459,0.459,18,-1,8,0
0,0.05,5,-1.0,884,510,1233,0.576,0.497,18,-1,8,0
0,0.05,9,-1.0,475,158,399,0.332,0.334,10,-1,8,0
0,0.05,8,-1.0,475,171,422,0.359,0.361,10,-1,8,0
0,0.05,7,-1.0,475,189,459,0.397,0.395,10,-1,8,0
0,0.05,6,-1.0,475,220,539,0.462,0.458,10,-1,8,0
0,0.05,5,-1.0,475,270,635,0.567,0.485,10,-1,8,0
0,0.05,9,-1.0,1229,367,886,0.298,0.299,26,-1,4,0
0,0.05,8,-1.0,1229,419,1038,0.341,0.341,26,-1,4,0
0,0.05,7,-1.0,1229,482,1178,0.392,0.389,26,-1,4,0
0,0.05,6,-1.0,1229,580,1375,0.472,0.448,26,-1,4,0
0,0.05,5,-1.0,1229,863,1613,0.702,0.371,26,-1,4,0
0,0.05,9,-1.0,923,295,640,0.319,0.32,18,-1,4,0
0,0.05,8,-1.0,923,329,761,0.356,0.357,18,-1,4,0
0,0.05,7,-1.0,923,370,898,0.4,0.395,18,-1,4,0
0,0.05,6,-1.0,923,446,1028,0.483,0.419,18,-1,4,0
0,0.05,5,-1.0,923,666,1192,0.721,0.352,18,-1,4,0
0,0.05,9,-1.0,455,158,317,0.346,0.349,10,-1,4,0
0,0.05,8,-1.0,455,186,378,0.408,0.41,10,-1,4,0
0,0.05,7,-1.0,455,213,455,0.467,0.469,10,-1,4,0
0,0.05,6,-1.0,455,258,565,0.566,0.504,10,-1,4,0
0,0.05,5,-1.0,455,351,631,0.77,0.395,10,-1,4,0
0,0.05,9,-1.0,1201,495,892,0.412,0.333,26,-1,0,0
0,0.05,8,-1.0,1201,569,1037,0.473,0.386,26,-1,0,0
0,0.05,7,-1.0,1201,653,1171,0.543,0.417,26,-1,0,0
0,0.05,6,-1.0,1201,850,1375,0.707,0.394,26,-1,0,0
0,0.05,5,-1.0,1201,1898,1659,1.579,-0.304,26,-1,0,0
0,0.05,9,-1.0,862,324,610,0.375,0.334,18,-1,0,0
0,0.05,8,-1.0,862,374,708,0.433,0.389,18,-1,0,0
0,0.05,7,-1.0,862,438,814,0.508,0.439,18,-1,0,0
0,0.05,6,-1.0,862,603,906,0.699,0.362,18,-1,0,0
0,0.05,5,-1.0,862,1370,1036,1.587,-0.351,18,-1,0,0
0,0.05,9,-1.0,466,149,270,0.319,0.263,10,-1,0,0
0,0.05,8,-1.0,466,167,298,0.358,0.285,10,-1,0,0
0,0.05,7,-1.0,466,196,350,0.42,0.334,10,-1,0,0
0,0.05,6,-1.0,466,277,416,0.593,0.308,10,-1,0,0
0,0.05,5,-1.0,466,765,478,1.638,-0.572,10,-1,0,0
0,0.05,9,-1.0,1185,198,749,0.167,0.168,26,-1,44,0
0,0.05,8,-1.0,1185,246,896,0.207,0.208,26,-1,44,0
0,0.05,7,-1.0,1185,279,1028,0.235,0.236,26,-1,44,0
0,0.05,6,-1.0,1185,358,1256,0.302,0.301,26,-1,44,0
0,0.05,5,-1.0,1185,405,1403,0.341,0.329,26,-1,44,0
0,0.05,9,-1.0,857,143,530,0.167,0.168,18,-1,44,0
0,0.05,8,-1.0,857,161,597,0.188,0.189,18,-1,44,0
0,0.05,7,-1.0,857,188,691,0.219,0.22,18,-1,44,0
0,0.05,6,-1.0,857,220,809,0.256,0.255,18,-1,44,0
0,0.05,5,-1.0,857,264,960,0.308,0.307,18,-1,44,0
0,0.05,9,-1.0,452,90,317,0.199,0.201,10,-1,44,0
0,0.05,8,-1.0,452,104,372,0.23,0.232,10,-1,44,0
0,0.05,7,-1.0,452,119,422,0.263,0.265,10,-1,44,0
0,0.05,6,-1.0,452,127,466,0.28,0.283,10,-1,44,0
0,0.05,5,-1.0,452,152,535,0.336,0.329,10,-1,44,0
0,0.05,9,-1.0,1266,258,890,0.204,0.204,26,-1,40,0
0,0.05,8,-1.0,1266,291,1002,0.23,0.23,26,-1,40,0
0,0.05,7,-1.0,1266,356,1219,0.281,0.282,26,-1,40,0
0,0.05,6,-1.0,1266,420,1414,0.331,0.332,26,-1,40,0
0,0.05,5,-1.0,1266,479,1580,0.378,0.369,26,-1,40,0
0,0.05,9,-1.0,872,172,602,0.197,0.198,18,-1,40,0
0,0.05,8,-1.0,872,210,717,0.241,0.242,18,-1,40,0
0,0.05,7,-1.0,872,236,803,0.27,0.269,18,-1,40,0
0,0.05,6,-1.0,872,284,960,0.325,0.324,18,-1,40,0
0,0.05,5,-1.0,872,328,1105,0.376,0.372,18,-1,40,0
0,0.05,9,-1.0,422,84,289,0.199,0.201,10,-1,40,0
0,0.05,8,-1.0,422,94,326,0.222,0.225,10,-1,40,0
0,0.05,7,-1.0,422,121,410,0.286,0.288,10,-1,40,0
0,0.05,6,-1.0,422,136,470,0.322,0.324,10,-1,40,0
0,0.05,5,-1.0,422,142,501,0.336,0.333,10,-1,40,0
0,0.05,9,-1.0,1207,265,866,0.219,0.22,26,-1,36,0
0,0.05,8,-1.0,1207,319,1048,0.264,0.265,26,-1,36,0
0,0.05,7,-1.0,1207,381,1247,0.315,0.316,26,-1,36,0
0,0.05,6,-1.0,1207,455,1480,0.377,0.377,26,-1,36,0
0,0.05,5,-1.0,1207,502,1624,0.416,0.406,26,-1,36,0
0,0.05,9,-1.0,871,180,591,0.206,0.208,18,-1,36,0
0,0.05,8,-1.0,871,213,700,0.244,0.245,18,-1,36,0
0,0.05,7,-1.0,871,244,792,0.28,0.281,18,-1,36,0
0,0.05,6,-1.0,871,287,927,0.329,0.328,18,-1,36,0
0,0.05,5,-1.0,871,340,1084,0.39,0.386,18,-1,36,0
0,0.05,9,-1.0,494,95,321,0.192,0.194,10,-1,36,0
0,0.05,8,-1.0,494,108,366,0.218,0.22,10,-1,36,0
0,0.05,7,-1.0,494,137,453,0.277,0.279,10,-1,36,0
0,0.05,6,-1.0,494,168,542,0.339,0.341,10,-1,36,0
0,0.05,5,-1.0,494,185,597,0.374,0.364,10,-1,36,0
0,0.05,9,-1.0,1230,270,834,0.219,0.22,26,-1,32,0
0,0.05,8,-1.0,1230,322,1000,0.262,0.262,26,-1,32,0
0,0.05,7,-1.0,1230,379,1181,0.308,0.309,26,-1,32,0
0,0.05,6,-1.0,1230,443,1382,0.36,0.357,26,-1,32,0
0,0.05,5,-1.0,1230,550,1662,0.447,0.431,26,-1,32,0
0,0.05,9,-1.0,824,182,580,0.221,0.222,18,-1,32,0
0,0.05,8,-1.0,824,198,641,0.24,0.241,18,-1,32,0
0,0.05,7,-1.0,824,257,811,0.312,0.313,18,-1,32,0
0,0.05,6,-1.0,824,307,962,0.372,0.373,18,-1,32,0
0,0.05,5,-1.0,824,357,1095,0.433,0.423,18,-1,32,0
0,0.05,9,-1.0,466,110,350,0.236,0.238,10,-1,32,0
0,0.05,8,-1.0,466,126,394,0.27,0.272,10,-1,32,0
0,0.05,7,-1.0,466,144,453,0.308,0.31,10,-1,32,0
0,0.05,6,-1.0,466,167,525,0.358,0.36,10,-1,32,0
0,0.05,5,-1.0,466,198,610,0.424,0.413,10,-1,32,0
0,0.05,9,-1.0,1231,338,1017,0.274,0.275,26,-1,28,0
0,0.05,8,-1.0,1231,393,1185,0.319,0.32,26,-1,28,0
0,0.05,7,-1.0,1231,471,1418,0.382,0.383,26,-1,28,0
0,0.05,6,-1.0,1231,553,1662,0.449,0.448,26,-1,28,0
0,0.05,5,-1.0,1231,629,1875,0.511,0.5,26,-1,28,0
0,0.05,9,-1.0,852,208,624,0.244,0.245,18,-1,28,0
0,0.05,8,-1.0,852,249,749,0.292,0.293,18,-1,28,0
0,0.05,7,-1.0,852,298,896,0.349,0.351,18,-1,28,0
0,0.05,6,-1.0,852,352,1055,0.413,0.411,18,-1,28,0
0,0.05,5,-1.0,852,405,1195,0.475,0.455,18,-1,28,0
0,0.05,9,-1.0,495,97,291,0.196,0.198,10,-1,28,0
0,0.05,8,-1.0,495,116,351,0.234,0.236,10,-1,28,0
0,0.05,7,-1.0,495,158,476,0.319,0.321,10,-1,28,0
0,0.05,6,-1.0,495,188,566,0.379,0.381,10,-1,28,0
0,0.05,5,-1.0,495,218,650,0.44,0.433,10,-1,28,0
0,0.05,9,-1.0,1255,328,950,0.261,0.262,26,-1,24,0
0,0.05,8,-1.0,1255,398,1147,0.317,0.318,26,-1,24,0
0,0.05,7,-1.0,1255,456,1331,0.363,0.364,26,-1,24,0
0,0.05,6,-1.0,1255,540,1585,0.43,0.431,26,-1,24,0
0,0.05,5,-1.0,1255,649,1877,0.517,0.504,26,-1,24,0
0,0.05,9,-1.0,884,245,715,0.277,0.278,18,-1,24,0
0,0.05,8,-1.0,884,280,809,0.316,0.318,18,-1,24,0
0,0.05,7,-1.0,884,333,964,0.376,0.377,18,-1,24,0
0,0.05,6,-1.0,884,375,1095,0.424,0.425,18,-1,24,0
0,0.05,5,-1.0,884,453,1296,0.512,0.498,18,-1,24,0
0,0.05,9,-1.0,443,128,373,0.288,0.291,10,-1,24,0
0,0.05,8,-1.0,443,155,453,0.349,0.351,10,-1,24,0
0,0.05,7,-1.0,443,179,521,0.403,0.405,10,-1,24,0
0,0.05,6,-1.0,443,202,587,0.455,0.453,10,-1,24,0
0,0.05,5,-1.0,443,232,677,0.523,0.516,10,-1,24,0
0,0.05,9,-1.0,1201,350,987,0.291,0.292,26,-1,20,0
0,0.05,8,-1.0,1201,416,1167,0.346,0.347,26,-1,20,0
0,0.05,7,-1.0,1201,502,1431,0.418,0.418,26,-1,20,0
0,0.05,6,-1.0,1201,584,1668,0.486,0.487,26,-1,20,0
0,0.05,5,-1.0,1201,676,1910,0.562,0.542,26,-1,20,0
0,0.05,9,-1.0,838,220,610,0.262,0.263,18,-1,20,0
0,0.05,8,-1.0,838,263,738,0.313,0.315,18,-1,20,0
0,0.05,7,-1.0,838,313,874,0.373,0.374,18,-1,20,0
0,0.05,6,-1.0,838,357,1013,0.426,0.422,18,-1,20,0
0,0.05,5,-1.0,838,428,1189,0.51,0.49,18,-1,20,0
0,0.05,9,-1.0,491,136,378,0.276,0.278,10,-1,20,0
0,0.05,8,-1.0,491,161,454,0.327,0.329,10,-1,20,0
0,0.05,7,-1.0,491,183,516,0.372,0.374,10,-1,20,0
0,0.05,6,-1.0,491,219,625,0.445,0.447,10,-1,20,0
0,0.05,5,-1.0,491,267,748,0.543,0.528,10,-1,20,0
0,0.05,9,-1.0,1304,364,962,0.279,0.28,26,-1,16,0
0,0.05,8,-1.0,1304,421,1133,0.323,0.323,26,-1,16,0
0,0.05,7,-1.0,1304,481,1314,0.369,0.369,26,-1,16,0
0,0.05,6,-1.0,1304,551,1516,0.422,0.421,26,-1,16,0
0,0.05,5,-1.0,1304,653,1787,0.5,0.486,26,-1,16,0
0,0.05,9,-1.0,837,271,729,0.323,0.325,18,-1,16,0
0,0.05,8,-1.0,837,325,868,0.388,0.389,18,-1,16,0
0,0.05,7,-1.0,837,366,999,0.437,0.438,18,-1,16,0
0,0.05,6,-1.0,837,416,1147,0.496,0.495,18,-1,16,0
0,0.05,5,-1.0,837,463,1273,0.553,0.535,18,-1,16,0
0,0.05,9,-1.0,422,148,409,0.35,0.352,10,-1,16,0
0,0.05,8,-1.0,422,167,463,0.395,0.397,10,-1,16,0
0,0.05,7,-1.0,422,193,532,0.456,0.459,10,-1,16,0
0,0.05,6,-1.0,422,210,583,0.496,0.489,10,-1,16,0
0,0.05,5,-1.0,422,230,636,0.544,0.527,10,-1,16,0
0,0.05,9,-1.0,1274,404,1053,0.317,0.318,26,-1,12,0
0,0.05,8,-1.0,1274,478,1269,0.375,0.376,26,-1,12,0
0,0.05,7,-1.0,1274,564,1507,0.442,0.443,26,-1,12,0
0,0.05,6,-1.0,1274,627,1691,0.492,0.493,26,-1,12,0
0,0.05,5,-1.0,1274,738,1989,0.579,0.569,26,-1,12,0
0,0.05,9,-1.0,857,261,677,0.304,0.305,18,-1,12,0
0,0.05,8,-1.0,857,301,799,0.351,0.352,18,-1,12,0
0,0.05,7,-1.0,857,352,949,0.41,0.411,18,-1,12,0
0,0.05,6,-1.0,857,403,1097,0.47,0.471,18,-1,12,0
0,0.05,5,-1.0,857,485,1294,0.565,0.548,18,-1,12,0
0,0.05,9,-1.0,500,148,368,0.295,0.297,10,-1,12,0
0,0.05,8,-1.0,500,179,461,0.357,0.359,10,-1,12,0
0,0.05,7,-1.0,500,204,541,0.407,0.409,10,-1,12,0
0,0.05,6,-1.0,500,230,607,0.459,0.461,10,-1,12,0
0,0.05,5,-1.0,500,267,691,0.533,0.513,10,-1,12,0
0,0.05,9,-1.0,1275,398,988,0.312,0.313,26,-1,8,0
0,0.05,8,-1.0,1275,473,1181,0.371,0.371,26,-1,8,0
0,0.05,7,-1.0,1275,535,1370,0.419,0.42,26,-1,8,0
0,0.05,6,-1.0,1275,602,1582,0.472,0.473,26,-1,8,0
0,0.05,5,-1.0,1275,710,1792,0.556,0.513,26,-1,8,0
0,0.05,9,-1.0,852,273,679,0.32,0.321,18,-1,8,0
0,0.05,8,-1.0,852,304,760,0.356,0.358,18,-1,8,0
0,0.05,7,-1.0,852,347,890,0.407,0.408,18,-1,8,0
0,0.05,6,-1.0,852,395,1027,0.463,0.46,18,-1,8,0
0,0.05,5,-1.0,852,479,1210,0.562,0.513,18,-1,8,0
0,0.05,9,-1.0,484,150,371,0.309,0.311,10,-1,8,0
0,0.05,8,-1.0,484,176,439,0.363,0.365,10,-1,8,0
0,0.05,7,-1.0,484,196,488,0.404,0.406,10,-1,8,0
0,0.05,6,-1.0,484,213,539,0.439,0.441,10,-1,8,0
0,0.05,5,-1.0,484,260,627,0.536,0.48,10,-1,8,0
0,0.05,9,-1.0,1271,397,970,0.312,0.313,26,-1,4,0
0,0.05,8,-1.0,1271,457,1134,0.359,0.36,26,-1,4,0
0,0.05,7,-1.0,1271,523,1307,0.411,0.412,26,-1,4,0
0,0.05,6,-1.0,1271,602,1482,0.473,0.455,26,-1,4,0
0,0.05,5,-1.0,1271,758,1667,0.596,0.436,26,-1,4,0
