InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha
0,0.05,6,-1.0,3790,3084,3045,0.814,0.803,0.7920000000000001,80,-1,11
0,0.05,6,-1.0,8100,6577,6512,0.812,0.804,0.796,170,-1,9
0,0.05,4,-1.0,1679,1962,1347,1.168,0.802,0.43600000000000017,35,-1,11
0,0.05,10,-1.0,7321,4539,4539,0.62,0.62,0.62,155,-1,10
0,0.05,7,-1.0,3103,2366,2361,0.762,0.761,0.76,65,-1,10
0,0.05,3,-1.0,3054,4546,1925,1.488,0.63,-0.22799999999999998,65,-1,10
0,0.05,5,-1.0,3790,3504,3212,0.924,0.847,0.7699999999999999,80,-1,11
0,0.05,3,-1.0,1679,2354,1008,1.401,0.6,-0.20100000000000007,35,-1,11
0,0.05,9,-1.0,7321,4881,4881,0.667,0.667,0.667,155,-1,10
0,0.05,5,-1.0,8100,7473,6881,0.922,0.849,0.7759999999999999,170,-1,9
0,0.05,6,-1.0,3103,2545,2521,0.82,0.812,0.8040000000000002,65,-1,10
0,0.05,11,-1.0,947,549,549,0.579,0.579,0.579,20,-1,11
0,0.05,11,-1.0,2411,1300,1300,0.539,0.539,0.539,50,-1,10
0,0.05,4,-1.0,3790,4538,3094,1.197,0.816,0.43499999999999983,80,-1,11
0,0.05,8,-1.0,7321,5232,5232,0.715,0.715,0.715,155,-1,10
0,0.05,10,-1.0,2411,1431,1431,0.593,0.593,0.593,50,-1,10
0,0.05,5,-1.0,3103,2903,2664,0.935,0.858,0.7809999999999999,65,-1,10
0,0.05,3,-1.0,3790,5507,2348,1.453,0.619,-0.21500000000000008,80,-1,11
0,0.05,4,-1.0,8100,10132,6678,1.251,0.824,0.397,170,-1,9
0,0.05,7,-1.0,7321,5614,5613,0.767,0.767,0.767,155,-1,10
0,0.05,9,-1.0,2411,1549,1549,0.642,0.642,0.642,50,-1,10
0,0.05,4,-1.0,3103,3863,2580,1.245,0.831,0.4169999999999998,65,-1,10
0,0.05,9,-1.0,947,639,639,0.674,0.674,0.674,20,-1,11
0,0.05,11,-1.0,3103,1739,1739,0.56,0.56,0.56,65,-1,11
0,0.05,3,-1.0,8100,12955,5165,1.599,0.638,-0.32299999999999995,170,-1,9
0,0.05,6,-1.0,7321,6004,5968,0.82,0.815,0.8099999999999999,155,-1,10
0,0.05,8,-1.0,2411,1672,1670,0.693,0.692,0.691,50,-1,10
0,0.05,8,-1.0,947,669,669,0.706,0.706,0.706,20,-1,11
0,0.05,10,-1.0,3103,1889,1889,0.609,0.609,0.609,65,-1,11
0,0.05,3,-1.0,3103,4806,1980,1.548,0.638,-0.272,65,-1,10
0,0.05,7,-1.0,2411,1775,1772,0.736,0.735,0.734,50,-1,10
0,0.05,5,-1.0,7321,6748,6289,0.922,0.859,0.7959999999999999,155,-1,10
0,0.05,7,-1.0,947,713,711,0.752,0.75,0.748,20,-1,11
0,0.05,9,-1.0,3103,2043,2043,0.658,0.658,0.658,65,-1,11
0,0.05,11,-1.0,7433,4055,4055,0.545,0.545,0.545,155,-1,9
0,0.05,11,-1.0,2431,1326,1326,0.545,0.545,0.545,50,-1,10
0,0.05,4,-1.0,7321,8976,6112,1.226,0.835,0.44399999999999995,155,-1,10
0,0.05,6,-1.0,2411,1907,1889,0.791,0.783,0.775,50,-1,10
0,0.05,6,-1.0,947,772,762,0.814,0.804,0.7940000000000002,20,-1,11
0,0.05,8,-1.0,3103,2177,2177,0.701,0.701,0.701,65,-1,11
0,0.05,10,-1.0,2431,1458,1458,0.6,0.6,0.6,50,-1,10
0,0.05,10,-1.0,7433,4414,4414,0.594,0.594,0.594,155,-1,9
0,0.05,5,-1.0,2411,2174,2008,0.901,0.833,0.7649999999999999,50,-1,10
0,0.05,3,-1.0,7321,10964,4615,1.497,0.63,-0.2370000000000001,155,-1,10
0,0.05,5,-1.0,947,861,796,0.908,0.84,0.7719999999999999,20,-1,11
0,0.05,9,-1.0,2431,1567,1567,0.644,0.644,0.644,50,-1,10
0,0.05,7,-1.0,3103,2349,2343,0.757,0.755,0.753,65,-1,11
0,0.05,4,-1.0,2411,2883,1942,1.195,0.805,0.41500000000000004,50,-1,10
0,0.05,11,-1.0,6552,3717,3717,0.567,0.567,0.567,140,-1,10
0,0.05,4,-1.0,947,1125,752,1.187,0.793,0.399,20,-1,11
0,0.05,9,-1.0,7433,4802,4802,0.646,0.646,0.646,155,-1,9
0,0.05,8,-1.0,2431,1685,1685,0.693,0.693,0.693,50,-1,10
0,0.05,10,-1.0,6552,4047,4047,0.618,0.618,0.618,140,-1,10
0,0.05,3,-1.0,2411,3633,1505,1.506,0.624,-0.258,50,-1,10
0,0.05,3,-1.0,947,1329,573,1.402,0.604,-0.19399999999999995,20,-1,11
0,0.05,5,-1.0,3103,2889,2636,0.931,0.849,0.7669999999999999,65,-1,11
0,0.05,11,-1.0,1713,919,919,0.536,0.536,0.536,35,-1,10
0,0.05,9,-1.0,6552,4342,4342,0.663,0.663,0.663,140,-1,10
0,0.05,8,-1.0,7433,5185,5185,0.697,0.697,0.697,155,-1,9
0,0.05,11,-1.0,8798,4799,4799,0.545,0.545,0.545,185,-1,10
0,0.05,4,-1.0,3103,3688,2510,1.188,0.809,0.43000000000000016,65,-1,11
0,0.05,6,-1.0,2431,1969,1952,0.81,0.803,0.796,50,-1,10
0,0.05,10,-1.0,1713,1017,1017,0.593,0.593,0.593,35,-1,10
0,0.05,8,-1.0,6552,4689,4689,0.716,0.716,0.716,140,-1,10
0,0.05,10,-1.0,8798,5231,5231,0.594,0.594,0.594,185,-1,10
0,0.05,7,-1.0,7433,5591,5586,0.752,0.751,0.75,155,-1,9
0,0.05,3,-1.0,3103,4545,1911,1.464,0.616,-0.23199999999999998,65,-1,11
0,0.05,5,-1.0,2431,2251,2071,0.926,0.852,0.7779999999999999,50,-1,10
0,0.05,9,-1.0,1713,1087,1087,0.634,0.634,0.634,35,-1,10
0,0.05,7,-1.0,6552,5033,5030,0.768,0.768,0.768,140,-1,10
0,0.05,11,-1.0,2404,1310,1310,0.545,0.545,0.545,50,-1,11
0,0.05,9,-1.0,8798,5639,5639,0.641,0.641,0.641,185,-1,10
0,0.05,8,-1.0,1713,1173,1173,0.684,0.684,0.684,35,-1,10
0,0.05,4,-1.0,2431,2997,1993,1.232,0.819,0.4059999999999999,50,-1,10
0,0.05,6,-1.0,7433,6013,5950,0.809,0.8,0.791,155,-1,9
0,0.05,6,-1.0,6552,5370,5327,0.819,0.813,0.8069999999999999,140,-1,10
0,0.05,8,-1.0,8798,6103,6103,0.694,0.694,0.694,185,-1,10
0,0.05,10,-1.0,2404,1432,1432,0.595,0.595,0.595,50,-1,11
0,0.05,7,-1.0,1713,1270,1270,0.741,0.741,0.741,35,-1,10
0,0.05,3,-1.0,2431,3656,1508,1.503,0.62,-0.2629999999999999,50,-1,10
0,0.05,5,-1.0,6552,6031,5590,0.92,0.853,0.7859999999999999,140,-1,10
0,0.05,9,-1.0,2404,1559,1559,0.648,0.648,0.648,50,-1,11
0,0.05,5,-1.0,7433,6820,6277,0.917,0.844,0.7709999999999999,155,-1,9
0,0.05,6,-1.0,1713,1371,1356,0.8,0.791,0.782,35,-1,10
0,0.05,7,-1.0,8798,6586,6580,0.748,0.748,0.748,185,-1,10
0,0.05,11,-1.0,1641,898,898,0.547,0.547,0.547,35,-1,10
0,0.05,4,-1.0,6552,7988,5465,1.219,0.834,0.44899999999999984,140,-1,10
0,0.05,8,-1.0,2404,1674,1674,0.696,0.696,0.696,50,-1,11
0,0.05,5,-1.0,1713,1581,1446,0.922,0.844,0.7659999999999999,35,-1,10
0,0.05,6,-1.0,8798,7090,7035,0.806,0.8,0.794,185,-1,10
0,0.05,10,-1.0,1641,974,974,0.593,0.593,0.593,35,-1,10
0,0.05,3,-1.0,6552,9782,4087,1.493,0.624,-0.2450000000000001,140,-1,10
0,0.05,4,-1.0,1713,2111,1414,1.232,0.825,0.4179999999999999,35,-1,10
0,0.05,7,-1.0,2404,1797,1796,0.747,0.747,0.747,50,-1,11
0,0.05,5,-1.0,8798,8017,7405,0.911,0.842,0.7729999999999999,185,-1,10
0,0.05,9,-1.0,1641,1045,1045,0.636,0.636,0.636,35,-1,10
0,0.05,11,-1.0,5836,3376,3376,0.578,0.578,0.578,125,-1,10
0,0.05,3,-1.0,7433,12107,4735,1.629,0.637,-0.355,155,-1,9
0,0.05,3,-1.0,1713,2616,1096,1.526,0.639,-0.248,35,-1,10
0,0.05,6,-1.0,2404,1922,1894,0.799,0.788,0.777,50,-1,11
0,0.05,8,-1.0,1641,1120,1119,0.682,0.681,0.68,35,-1,10
0,0.05,4,-1.0,8798,10697,7151,1.216,0.813,0.4099999999999999,185,-1,10
0,0.05,10,-1.0,5836,3629,3629,0.622,0.622,0.622,125,-1,10
0,0.05,11,-1.0,987,505,505,0.511,0.511,0.511,20,-1,10
0,0.05,5,-1.0,2404,2176,2002,0.905,0.832,0.7589999999999999,50,-1,11
0,0.05,7,-1.0,1641,1221,1218,0.744,0.742,0.74,35,-1,10
0,0.05,11,-1.0,6694,3747,3747,0.56,0.56,0.56,140,-1,9
0,0.05,9,-1.0,5836,3859,3859,0.661,0.661,0.661,125,-1,10
0,0.05,3,-1.0,8798,12801,5313,1.455,0.604,-0.2470000000000001,185,-1,10
0,0.05,10,-1.0,987,540,540,0.547,0.547,0.547,20,-1,10
0,0.05,4,-1.0,2404,2861,1918,1.19,0.798,0.40600000000000014,50,-1,11
0,0.05,8,-1.0,5836,4128,4128,0.707,0.707,0.707,125,-1,10
0,0.05,6,-1.0,1641,1301,1287,0.792,0.784,0.776,35,-1,10
0,0.05,9,-1.0,987,585,584,0.592,0.591,0.59,20,-1,10
0,0.05,10,-1.0,6694,4105,4105,0.613,0.613,0.613,140,-1,9
0,0.05,11,-1.0,8060,4466,4466,0.554,0.554,0.554,170,-1,10
0,0.05,3,-1.0,2404,3437,1443,1.429,0.6,-0.2290000000000001,50,-1,11
0,0.05,7,-1.0,5836,4408,4406,0.755,0.755,0.755,125,-1,10
0,0.05,5,-1.0,1641,1449,1350,0.882,0.822,0.7619999999999999,35,-1,10
0,0.05,8,-1.0,987,655,654,0.663,0.662,0.661,20,-1,10
0,0.05,10,-1.0,8060,4834,4834,0.6,0.6,0.6,170,-1,10
0,0.05,11,-1.0,1519,849,849,0.559,0.559,0.559,35,-1,11
0,0.05,9,-1.0,6694,4395,4395,0.656,0.656,0.656,140,-1,9
0,0.05,6,-1.0,5836,4720,4677,0.809,0.801,0.793,125,-1,10
0,0.05,7,-1.0,987,703,702,0.712,0.711,0.71,20,-1,10
0,0.05,4,-1.0,1641,2005,1329,1.221,0.809,0.397,35,-1,10
0,0.05,9,-1.0,8060,5228,5228,0.649,0.649,0.649,170,-1,10
0,0.05,10,-1.0,1519,909,909,0.598,0.598,0.598,35,-1,11
0,0.05,5,-1.0,5836,5320,4939,0.911,0.846,0.7809999999999999,125,-1,10
0,0.05,8,-1.0,6694,4706,4706,0.703,0.703,0.703,140,-1,9
0,0.05,3,-1.0,1641,2474,1013,1.507,0.617,-0.2729999999999999,35,-1,10
0,0.05,8,-1.0,8060,5631,5630,0.699,0.698,0.697,170,-1,10
0,0.05,9,-1.0,1519,981,981,0.645,0.645,0.645,35,-1,11
0,0.05,5,-1.0,987,880,812,0.891,0.822,0.7529999999999999,20,-1,10
0,0.05,4,-1.0,5836,7124,4828,1.22,0.827,0.43399999999999994,125,-1,10
0,0.05,11,-1.0,975,544,544,0.557,0.557,0.557,20,-1,10
0,0.05,8,-1.0,1519,1049,1049,0.69,0.69,0.69,35,-1,11
0,0.05,7,-1.0,8060,6036,6029,0.749,0.748,0.747,170,-1,10
0,0.05,7,-1.0,6694,5080,5078,0.759,0.758,0.757,140,-1,9
0,0.05,4,-1.0,987,1183,771,1.197,0.78,0.363,20,-1,10
0,0.05,3,-1.0,5836,8653,3634,1.482,0.623,-0.236,125,-1,10
0,0.05,10,-1.0,975,587,587,0.601,0.601,0.601,20,-1,10
0,0.05,7,-1.0,1519,1141,1137,0.751,0.748,0.745,35,-1,11
0,0.05,6,-1.0,8060,6473,6406,0.803,0.795,0.787,170,-1,10
0,0.05,3,-1.0,987,1345,563,1.361,0.57,-0.22100000000000009,20,-1,10
0,0.05,6,-1.0,6694,5492,5437,0.82,0.812,0.8040000000000002,140,-1,9
0,0.05,11,-1.0,5063,2964,2964,0.585,0.585,0.585,110,-1,10
0,0.05,9,-1.0,975,636,636,0.652,0.652,0.652,20,-1,10
0,0.05,6,-1.0,1519,1226,1216,0.807,0.8,0.793,35,-1,11
0,0.05,5,-1.0,8060,7364,6767,0.914,0.839,0.7639999999999999,170,-1,10
0,0.05,11,-1.0,8793,4823,4823,0.548,0.548,0.548,185,-1,9
0,0.05,10,-1.0,5063,3171,3171,0.626,0.626,0.626,110,-1,10
0,0.05,8,-1.0,975,690,690,0.707,0.707,0.707,20,-1,10
0,0.05,5,-1.0,1519,1393,1297,0.916,0.853,0.7899999999999999,35,-1,11
0,0.05,5,-1.0,6694,6258,5743,0.935,0.858,0.7809999999999999,140,-1,9
0,0.05,4,-1.0,8060,9881,6518,1.226,0.809,0.3920000000000001,170,-1,10
0,0.05,10,-1.0,8793,5229,5229,0.595,0.595,0.595,185,-1,9
0,0.05,9,-1.0,5063,3401,3401,0.672,0.672,0.672,110,-1,10
0,0.05,4,-1.0,1519,1860,1258,1.224,0.828,0.43199999999999994,35,-1,11
0,0.05,7,-1.0,975,747,747,0.765,0.765,0.765,20,-1,10
0,0.05,9,-1.0,8793,5705,5705,0.649,0.649,0.649,185,-1,9
0,0.05,4,-1.0,6694,8388,5602,1.253,0.837,0.42100000000000004,140,-1,9
0,0.05,8,-1.0,5063,3638,3638,0.718,0.718,0.718,110,-1,10
0,0.05,3,-1.0,1519,2265,956,1.49,0.629,-0.23199999999999998,35,-1,11
0,0.05,6,-1.0,975,801,795,0.821,0.815,0.8089999999999999,20,-1,10
0,0.05,8,-1.0,8793,6178,6177,0.703,0.702,0.701,185,-1,9
0,0.05,7,-1.0,5063,3913,3910,0.773,0.772,0.771,110,-1,10
0,0.05,11,-1.0,7265,4044,4044,0.557,0.557,0.557,155,-1,10
0,0.05,3,-1.0,6694,10928,4387,1.632,0.655,-0.32199999999999984,140,-1,9
0,0.05,11,-1.0,979,508,508,0.518,0.518,0.518,20,-1,11
0,0.05,5,-1.0,975,903,827,0.925,0.847,0.7689999999999999,20,-1,10
0,0.05,7,-1.0,8793,6664,6657,0.758,0.757,0.756,185,-1,9
0,0.05,10,-1.0,7265,4400,4400,0.606,0.606,0.606,155,-1,10
0,0.05,6,-1.0,5063,4176,4140,0.825,0.818,0.8109999999999999,110,-1,10
0,0.05,10,-1.0,979,542,542,0.553,0.553,0.553,20,-1,11
0,0.05,4,-1.0,975,1186,799,1.215,0.819,0.4229999999999998,20,-1,10
0,0.05,6,-1.0,8793,7136,7058,0.811,0.803,0.795,185,-1,9
0,0.05,5,-1.0,5063,4651,4325,0.918,0.854,0.7899999999999999,110,-1,10
0,0.05,11,-1.0,5991,3316,3316,0.553,0.553,0.553,125,-1,9
0,0.05,9,-1.0,7265,4746,4746,0.653,0.653,0.653,155,-1,10
0,0.05,9,-1.0,979,601,601,0.613,0.613,0.613,20,-1,11
0,0.05,3,-1.0,975,1464,617,1.5,0.632,-0.236,20,-1,10
0,0.05,5,-1.0,8793,8155,7461,0.927,0.848,0.7689999999999999,185,-1,9
0,0.05,4,-1.0,5063,6241,4239,1.232,0.837,0.44199999999999995,110,-1,10
0,0.05,8,-1.0,7265,5063,5062,0.697,0.697,0.697,155,-1,10
0,0.05,10,-1.0,5991,3608,3608,0.602,0.602,0.602,125,-1,9
0,0.05,8,-1.0,979,670,669,0.684,0.683,0.682,20,-1,11
0,0.05,11,-1.0,9013,4883,4883,0.542,0.542,0.542,185,-1,9
0,0.05,4,-1.0,8793,11123,7314,1.265,0.832,0.399,185,-1,9
0,0.05,3,-1.0,5063,7607,3187,1.502,0.629,-0.244,110,-1,10
0,0.05,7,-1.0,7265,5412,5409,0.745,0.744,0.743,155,-1,10
0,0.05,7,-1.0,979,725,724,0.74,0.739,0.738,20,-1,11
0,0.05,9,-1.0,5991,3892,3892,0.65,0.65,0.65,125,-1,9
0,0.05,10,-1.0,9013,5305,5305,0.589,0.589,0.589,185,-1,9
0,0.05,11,-1.0,4492,2635,2635,0.586,0.586,0.586,95,-1,10
0,0.05,3,-1.0,8793,13704,5617,1.558,0.639,-0.28,185,-1,9
0,0.05,6,-1.0,979,795,789,0.811,0.805,0.799,20,-1,11
0,0.05,6,-1.0,7265,5815,5767,0.8,0.794,0.788,155,-1,10
0,0.05,10,-1.0,4492,2830,2830,0.63,0.63,0.63,95,-1,10
0,0.05,9,-1.0,9013,5748,5748,0.638,0.638,0.638,185,-1,9
0,0.05,11,-1.0,8036,4309,4309,0.536,0.536,0.536,170,-1,9
0,0.05,8,-1.0,5991,4189,4187,0.699,0.699,0.699,125,-1,9
0,0.05,5,-1.0,7265,6643,6156,0.914,0.847,0.7799999999999999,155,-1,10
0,0.05,5,-1.0,979,894,826,0.912,0.843,0.7739999999999999,20,-1,11
0,0.05,9,-1.0,4492,3034,3034,0.675,0.675,0.675,95,-1,10
0,0.05,8,-1.0,9013,6215,6215,0.689,0.689,0.689,185,-1,9
0,0.05,10,-1.0,8036,4722,4722,0.588,0.588,0.588,170,-1,9
0,0.05,4,-1.0,979,1136,784,1.159,0.8,0.44100000000000006,20,-1,11
0,0.05,7,-1.0,5991,4544,4537,0.758,0.757,0.756,125,-1,9
0,0.05,8,-1.0,4492,3218,3217,0.716,0.716,0.716,95,-1,10
0,0.05,9,-1.0,8036,5140,5140,0.64,0.64,0.64,170,-1,9
0,0.05,7,-1.0,9013,6647,6637,0.737,0.736,0.735,185,-1,9
0,0.05,3,-1.0,979,1401,591,1.43,0.603,-0.22399999999999998,20,-1,11
0,0.05,3,-1.0,7265,10561,4385,1.453,0.603,-0.2470000000000001,155,-1,10
0,0.05,7,-1.0,4492,3426,3423,0.763,0.762,0.761,95,-1,10
0,0.05,8,-1.0,8036,5515,5515,0.686,0.686,0.686,170,-1,9
0,0.05,11,-1.0,8988,4885,4885,0.543,0.543,0.543,185,-1,10
0,0.05,6,-1.0,9013,7145,7082,0.793,0.786,0.779,185,-1,9
0,0.05,6,-1.0,5991,4916,4865,0.82,0.812,0.8040000000000002,125,-1,9
0,0.05,11,-1.0,6764,3718,3718,0.55,0.55,0.55,140,-1,10
0,0.05,6,-1.0,4492,3669,3638,0.817,0.81,0.8030000000000002,95,-1,10
0,0.05,10,-1.0,8988,5317,5317,0.592,0.592,0.592,185,-1,10
0,0.05,7,-1.0,8036,5949,5943,0.74,0.739,0.738,170,-1,9
0,0.05,10,-1.0,6764,4023,4023,0.595,0.595,0.595,140,-1,10
0,0.05,5,-1.0,9013,8209,7536,0.911,0.836,0.7609999999999999,185,-1,9
0,0.05,5,-1.0,4492,4137,3818,0.921,0.85,0.7789999999999999,95,-1,10
0,0.05,5,-1.0,5991,5564,5144,0.929,0.858,0.7869999999999999,125,-1,9
0,0.05,9,-1.0,8988,5735,5735,0.638,0.638,0.638,185,-1,10
0,0.05,9,-1.0,6764,4351,4350,0.643,0.643,0.643,140,-1,10
0,0.05,6,-1.0,8036,6421,6360,0.799,0.791,0.783,170,-1,9
0,0.05,4,-1.0,9013,11297,7360,1.253,0.817,0.381,185,-1,9
0,0.05,4,-1.0,4492,5514,3749,1.227,0.834,0.44099999999999984,95,-1,10
0,0.05,8,-1.0,6764,4713,4711,0.697,0.696,0.695,140,-1,10
0,0.05,8,-1.0,8988,6171,6169,0.687,0.686,0.685,185,-1,10
0,0.05,3,-1.0,4492,6747,2809,1.502,0.625,-0.252,95,-1,10
0,0.05,3,-1.0,9013,13824,5662,1.534,0.628,-0.278,185,-1,9
0,0.05,4,-1.0,5991,7591,4997,1.267,0.834,0.401,125,-1,9
0,0.05,7,-1.0,8988,6641,6628,0.739,0.737,0.735,185,-1,10
0,0.05,7,-1.0,6764,5072,5066,0.75,0.749,0.748,140,-1,10
0,0.05,11,-1.0,3710,2134,2134,0.575,0.575,0.575,80,-1,10
0,0.05,11,-1.0,7886,4415,4415,0.56,0.56,0.56,170,-1,9
0,0.05,4,-1.0,8036,10030,6623,1.248,0.824,0.3999999999999999,170,-1,9
0,0.05,10,-1.0,3710,2295,2295,0.618,0.618,0.618,80,-1,10
0,0.05,6,-1.0,6764,5449,5397,0.805,0.798,0.791,140,-1,10
0,0.05,6,-1.0,8988,7187,7097,0.8,0.79,0.78,185,-1,10
0,0.05,3,-1.0,5991,9818,3838,1.639,0.641,-0.357,125,-1,9
0,0.05,3,-1.0,8036,12395,5078,1.542,0.632,-0.278,170,-1,9
0,0.05,9,-1.0,3710,2435,2435,0.656,0.656,0.656,80,-1,10
0,0.05,5,-1.0,6764,6202,5698,0.917,0.842,0.7669999999999999,140,-1,10
0,0.05,5,-1.0,8988,8218,7504,0.914,0.835,0.7559999999999999,185,-1,10
0,0.05,11,-1.0,7371,3985,3985,0.541,0.541,0.541,155,-1,9
0,0.05,9,-1.0,7886,5135,5135,0.651,0.651,0.651,170,-1,9
0,0.05,8,-1.0,3710,2622,2621,0.707,0.706,0.705,80,-1,10
0,0.05,11,-1.0,5184,2840,2840,0.548,0.548,0.548,110,-1,9
0,0.05,4,-1.0,6764,8283,5462,1.224,0.807,0.3900000000000001,140,-1,10
0,0.05,4,-1.0,8988,10983,7288,1.222,0.811,0.40000000000000013,185,-1,10
0,0.05,7,-1.0,3710,2818,2815,0.759,0.759,0.759,80,-1,10
0,0.05,10,-1.0,7371,4320,4320,0.586,0.586,0.586,155,-1,9
0,0.05,8,-1.0,7886,5580,5579,0.707,0.707,0.707,170,-1,9
0,0.05,3,-1.0,6764,9895,4049,1.463,0.599,-0.2650000000000001,140,-1,10
0,0.05,3,-1.0,8988,13343,5537,1.484,0.616,-0.252,185,-1,10
0,0.05,6,-1.0,3710,3029,3000,0.816,0.808,0.8000000000000002,80,-1,10
0,0.05,10,-1.0,5184,3076,3076,0.593,0.593,0.593,110,-1,9
0,0.05,9,-1.0,7371,4684,4684,0.635,0.635,0.635,155,-1,9
0,0.05,7,-1.0,7886,5988,5982,0.759,0.758,0.757,170,-1,9
0,0.05,11,-1.0,5974,3266,3266,0.547,0.547,0.547,125,-1,10
0,0.05,11,-1.0,8277,4570,4570,0.552,0.552,0.552,170,-1,10
0,0.05,5,-1.0,3710,3404,3142,0.917,0.847,0.7769999999999999,80,-1,10
0,0.05,8,-1.0,7371,5050,5049,0.685,0.685,0.685,155,-1,9
0,0.05,6,-1.0,7886,6373,6327,0.808,0.802,0.796,170,-1,9
0,0.05,10,-1.0,5974,3538,3538,0.592,0.592,0.592,125,-1,10
0,0.05,9,-1.0,5184,3339,3338,0.644,0.644,0.644,110,-1,9
0,0.05,10,-1.0,8277,4928,4928,0.595,0.595,0.595,170,-1,10
0,0.05,4,-1.0,3710,4534,3102,1.222,0.836,0.44999999999999996,80,-1,10
0,0.05,7,-1.0,7371,5446,5437,0.739,0.738,0.737,155,-1,9
0,0.05,5,-1.0,7886,7293,6709,0.925,0.851,0.7769999999999999,170,-1,9
0,0.05,9,-1.0,5974,3815,3815,0.638,0.638,0.638,125,-1,10
0,0.05,3,-1.0,3710,5688,2393,1.533,0.645,-0.24299999999999988,80,-1,10
0,0.05,9,-1.0,8277,5363,5363,0.648,0.648,0.648,170,-1,10
0,0.05,6,-1.0,7371,5881,5832,0.798,0.791,0.784,155,-1,9
0,0.05,8,-1.0,5184,3591,3589,0.693,0.692,0.691,110,-1,9
0,0.05,8,-1.0,5974,4075,4075,0.682,0.682,0.682,125,-1,10
0,0.05,4,-1.0,7886,10052,6535,1.275,0.829,0.383,170,-1,9
0,0.05,11,-1.0,2961,1696,1696,0.573,0.573,0.573,65,-1,10
0,0.05,8,-1.0,8277,5788,5787,0.699,0.699,0.699,170,-1,10
0,0.05,5,-1.0,7371,6778,6200,0.919,0.841,0.7629999999999999,155,-1,9
0,0.05,7,-1.0,5974,4375,4374,0.732,0.732,0.732,125,-1,10
0,0.05,10,-1.0,2961,1817,1817,0.613,0.613,0.613,65,-1,10
0,0.05,7,-1.0,5184,3866,3862,0.746,0.745,0.744,110,-1,9
0,0.05,3,-1.0,7886,12431,5140,1.576,0.652,-0.272,170,-1,9
0,0.05,4,-1.0,7371,9366,6096,1.27,0.827,0.3839999999999999,155,-1,9
0,0.05,7,-1.0,8277,6214,6207,0.751,0.75,0.749,170,-1,10
0,0.05,9,-1.0,2961,1982,1982,0.669,0.669,0.669,65,-1,10
0,0.05,6,-1.0,5974,4704,4661,0.787,0.78,0.773,125,-1,10
0,0.05,11,-1.0,7515,4066,4066,0.541,0.541,0.541,155,-1,9
0,0.05,6,-1.0,8277,6683,6610,0.807,0.799,0.791,170,-1,10
0,0.05,3,-1.0,7371,11347,4676,1.539,0.634,-0.2709999999999999,155,-1,9
0,0.05,6,-1.0,5184,4203,4146,0.811,0.8,0.789,110,-1,9
0,0.05,8,-1.0,2961,2126,2124,0.718,0.717,0.716,65,-1,10
0,0.05,5,-1.0,5974,5382,4953,0.901,0.829,0.7569999999999999,125,-1,10
0,0.05,10,-1.0,7515,4444,4444,0.591,0.591,0.591,155,-1,9
0,0.05,11,-1.0,6596,3647,3647,0.553,0.553,0.553,140,-1,9
0,0.05,5,-1.0,8277,7641,7003,0.923,0.846,0.7689999999999999,170,-1,10
0,0.05,7,-1.0,2961,2248,2244,0.759,0.758,0.757,65,-1,10
0,0.05,4,-1.0,5974,7272,4784,1.217,0.801,0.385,125,-1,10
0,0.05,5,-1.0,5184,4786,4385,0.923,0.846,0.7689999999999999,110,-1,9
0,0.05,9,-1.0,7515,4780,4780,0.636,0.636,0.636,155,-1,9
0,0.05,10,-1.0,6596,3939,3939,0.597,0.597,0.597,140,-1,9
0,0.05,6,-1.0,2961,2429,2403,0.82,0.811,0.8020000000000002,65,-1,10
0,0.05,3,-1.0,5974,8665,3534,1.45,0.591,-0.268,125,-1,10
0,0.05,9,-1.0,6596,4245,4245,0.643,0.643,0.643,140,-1,9
0,0.05,8,-1.0,7515,5178,5177,0.689,0.689,0.689,155,-1,9
0,0.05,5,-1.0,2961,2735,2536,0.923,0.856,0.7889999999999999,65,-1,10
0,0.05,3,-1.0,8277,12522,5126,1.513,0.619,-0.2749999999999999,170,-1,10
0,0.05,4,-1.0,5184,6500,4279,1.254,0.825,0.3959999999999999,110,-1,9
0,0.05,11,-1.0,5242,2861,2861,0.546,0.546,0.546,110,-1,10
0,0.05,8,-1.0,6596,4543,4542,0.689,0.688,0.6869999999999999,140,-1,9
0,0.05,4,-1.0,2961,3677,2489,1.241,0.84,0.43899999999999983,65,-1,10
0,0.05,7,-1.0,7515,5586,5581,0.743,0.743,0.743,155,-1,9
0,0.05,11,-1.0,7165,3953,3953,0.552,0.552,0.552,155,-1,10
0,0.05,10,-1.0,5242,3110,3110,0.593,0.593,0.593,110,-1,10
0,0.05,3,-1.0,5184,8335,3299,1.608,0.636,-0.3360000000000001,110,-1,9
0,0.05,7,-1.0,6596,4868,4863,0.738,0.737,0.736,140,-1,9
0,0.05,3,-1.0,2961,4402,1841,1.486,0.622,-0.242,65,-1,10
0,0.05,6,-1.0,7515,5986,5936,0.796,0.79,0.784,155,-1,9
0,0.05,10,-1.0,7165,4297,4297,0.6,0.6,0.6,155,-1,10
0,0.05,9,-1.0,5242,3389,3389,0.646,0.646,0.646,110,-1,10
0,0.05,6,-1.0,6596,5256,5211,0.797,0.79,0.783,140,-1,9
